358,Cora Blankenship,corablankenship8085@utec.edu,3,Ingenieria electronica,202155086
359,Alexander Waters,alexanderwaters3594@utec.edu,2,DS,202121323
360,Dorothy Richardson,dorothyrichardson9369@utec.edu,2,Ingenieria quimica,202123282
361,Alice Wyatt,alicewyatt@utec.edu,2,Ingenieria industrial,202256882
362,Forrest Kerr,forrestkerr@utec.edu,7,CS,202358460
363,Rafael Maldonado,rafaelmaldonado@utec.edu,3,DS,202318286
364,Karleigh Lewis,karleighlewis2137@utec.edu,1,Ingenieria civil,202204832
365,MacKenzie Brooks,mackenziebrooks@utec.edu,8,Ingenieria civil,202144074
366,Oliver Price,oliverprice@utec.edu,3,Ingenieria mecanica,202204132
367,Meredith Fuentes,meredithfuentes5588@utec.edu,8,Ingenieria de la energia,202332399
368,Montana Stevens,montanastevens1621@utec.edu,5,Ingenieria mecanica,202200649
369,Lance Lawrence,lancelawrence6837@utec.edu,7,DS,202260418
370,Susan Whitaker,susanwhitaker@utec.edu,9,Ingenieria quimica,202385283
371,Zena Matthews,zenamatthews@utec.edu,10,Ingenieria civil,202147260
372,Nash Blair,nashblair9264@utec.edu,9,Ingenieria electronica,202163982
373,Amos Hensley,amoshensley@utec.edu,6,DS,202188665
374,Nissim Young,nissimyoung5179@utec.edu,5,Administracion de negocios,202157227
375,Ramona Mckinney,ramonamckinney@utec.edu,6,Ingenieria mecanica,202325921
376,Heidi Key,heidikey4157@utec.edu,5,Administracion de negocios,202274424
377,Sydnee Barrett,sydneebarrett@utec.edu,7,Ingenieria mecanica,202384527
378,Nita Horton,nitahorton9668@utec.edu,7,Bioingenieria,202226557
379,Yardley Hunt,yardleyhunt@utec.edu,4,Ingenieria industrial,202143711
380,Connor Clements,connorclements@utec.edu,3,Ingenieria electronica,202292996
381,Beatrice Witt,beatricewitt@utec.edu,6,Administracion de negocios,202246964
382,Xena Marsh,xenamarsh@utec.edu,7,Ingenieria civil,202351773
383,Dean Witt,deanwitt1862@utec.edu,9,Ingenieria ambiental,202284778
384,Myles Conrad,mylesconrad@utec.edu,7,Ingenieria mecatronica,202219658
385,Dante Brooks,dantebrooks2261@utec.edu,7,Ingenieria ambiental,202235008
386,Ina Burch,inaburch2266@utec.edu,5,Ingenieria quimica,202173406
387,Reagan Fox,reaganfox@utec.edu,1,Ingenieria quimica,202210020
388,Bryar Mercer,bryarmercer9076@utec.edu,9,Ingenieria mecanica,202363629
389,Arthur Alvarez,arthuralvarez@utec.edu,7,Ingenieria civil,202363373
390,Raymond Figueroa,raymondfigueroa@utec.edu,4,DS,202398940
391,Shellie Fernandez,shelliefernandez4577@utec.edu,8,Bioingenieria,202267846
392,Graham Everett,grahameverett@utec.edu,2,Ingenieria civil,202309760
393,Yen Mann,yenmann4063@utec.edu,8,Bioingenieria,202283018
394,Brooke Williamson,brookewilliamson@utec.edu,2,Bioingenieria,202228653
395,Urielle Mcintosh,uriellemcintosh402@utec.edu,4,Ingenieria mecatronica,202359715
396,Jemima Reese,jemimareese@utec.edu,6,Bioingenieria,202375256
397,Sydnee Kennedy,sydneekennedy1741@utec.edu,6,Administracion de negocios,202232265
398,Candace Fitzgerald,candacefitzgerald@utec.edu,8,Ingenieria mecanica,202120982
399,Chester Trevino,chestertrevino5975@utec.edu,4,Ingenieria electronica,202284890
400,Kaitlin Noble,kaitlinnoble2430@utec.edu,8,CS,202189675
401,Jesse Richards,jesserichards@utec.edu,6,Ingenieria civil,202379422
402,Florence Gallegos,florencegallegos2474@utec.edu,6,Ingenieria civil,202374892
403,Desirae Holland,desiraeholland9800@utec.edu,3,Administracion de negocios,202189378
404,Nell Wilcox,nellwilcox@utec.edu,8,Ingenieria de la energia,202203948
405,Carly Nunez,carlynunez2817@utec.edu,9,Ingenieria industrial,202158760
406,Rhiannon Velasquez,rhiannonvelasquez558@utec.edu,4,Administracion de negocios,202285440
407,Todd Reid,toddreid9060@utec.edu,9,Ingenieria mecanica,202120459
408,Ryder Morton,rydermorton@utec.edu,9,Administracion de negocios,202212287
409,Illiana Wade,illianawade4111@utec.edu,5,Ingenieria de la energia,202170912
410,Samson Steele,samsonsteele6290@utec.edu,3,Administracion de negocios,202194218
411,Lareina Mccoy,lareinamccoy9001@utec.edu,10,Ingenieria ambiental,202299517
412,Elijah Schroeder,elijahschroeder2202@utec.edu,9,Ingenieria electronica,202259827
413,Alexis Leach,alexisleach@utec.edu,5,Ingenieria industrial,202104786
414,Cullen Holden,cullenholden@utec.edu,2,Ingenieria mecanica,202199273
415,Todd Moran,toddmoran8774@utec.edu,6,CS,202200799
416,Hakeem Bond,hakeembond6985@utec.edu,10,Ingenieria ambiental,202313427
417,Nyssa Wolfe,nyssawolfe@utec.edu,1,DS,202384741
418,Phillip Mcpherson,phillipmcpherson@utec.edu,8,Ingenieria electronica,202368782
419,Gretchen Lynch,gretchenlynch@utec.edu,4,Ingenieria industrial,202262795
420,Gloria Kinney,gloriakinney@utec.edu,6,Ingenieria civil,202377683
421,Jackson Finch,jacksonfinch@utec.edu,10,Administracion de negocios,202125816
422,Priscilla Whitaker,priscillawhitaker9823@utec.edu,9,Bioingenieria,202304721
423,Grant Warren,grantwarren6059@utec.edu,5,Ingenieria mecatronica,202108884
424,Madeson Hopper,madesonhopper8867@utec.edu,7,Ingenieria industrial,202227644
425,Madeson Park,madesonpark2033@utec.edu,2,Ingenieria quimica,202143085
426,Matthew Ramsey,matthewramsey1487@utec.edu,9,Bioingenieria,202290200
427,Chester Case,chestercase3011@utec.edu,2,Ingenieria quimica,202225380
428,Yetta Kennedy,yettakennedy595@utec.edu,2,Ingenieria industrial,202267233
429,Risa Madden,risamadden7822@utec.edu,1,Ingenieria mecatronica,202388519
430,Garrison Paul,garrisonpaul@utec.edu,5,Ingenieria quimica,202297668
431,Evan Farmer,evanfarmer3092@utec.edu,8,DS,202296805
432,Raja Clay,rajaclay2030@utec.edu,3,Ingenieria ambiental,202299841
433,Zelda Ewing,zeldaewing1049@utec.edu,6,Ingenieria quimica,202342727
434,Hop Norton,hopnorton@utec.edu,2,Ingenieria mecatronica,202205473
435,Mollie Zamora,molliezamora@utec.edu,5,DS,202361859
436,Shaine Cain,shainecain@utec.edu,5,Ingenieria mecatronica,202145692
437,Whoopi Mccullough,whoopimccullough@utec.edu,8,Ingenieria ambiental,202177419
438,Ori Bowman,oribowman@utec.edu,8,Ingenieria ambiental,202105119
439,Amaya Vaughan,amayavaughan45@utec.edu,2,Administracion de negocios,202347549
440,Rogan Santos,rogansantos6444@utec.edu,3,Ingenieria quimica,202296896
441,Roary William,roarywilliam7530@utec.edu,1,Ingenieria electronica,202396182
442,Yvonne Lambert,yvonnelambert368@utec.edu,4,Ingenieria mecatronica,202378623
443,Alice Small,alicesmall@utec.edu,9,Ingenieria quimica,202108563
444,Noel Vega,noelvega@utec.edu,9,Ingenieria ambiental,202351196
445,Christian Dyer,christiandyer@utec.edu,5,Ingenieria ambiental,202371721
446,Bruce Mcdaniel,brucemcdaniel7238@utec.edu,7,Ingenieria ambiental,202331274
447,Eagan Lancaster,eaganlancaster@utec.edu,3,Ingenieria mecanica,202336346
448,Wing Hood,winghood@utec.edu,6,Ingenieria civil,202139916
449,Xaviera Berger,xavieraberger@utec.edu,4,Administracion de negocios,202376422
450,Yoko Puckett,yokopuckett3237@utec.edu,6,Ingenieria quimica,202304877
451,Palmer Richardson,palmerrichardson@utec.edu,3,Ingenieria industrial,202367317
452,Clarke Miller,clarkemiller8269@utec.edu,3,Ingenieria civil,202213101
453,Cooper Bush,cooperbush9653@utec.edu,7,Ingenieria mecatronica,202238956
454,Kaye Foreman,kayeforeman@utec.edu,9,Ingenieria mecatronica,202233768
455,Hammett Branch,hammettbranch@utec.edu,7,Ingenieria de la energia,202169282
456,Evan Love,evanlove@utec.edu,1,Administracion de negocios,202200531
457,Joelle Pennington,joellepennington@utec.edu,7,Ingenieria civil,202276230
458,Reese Wilkins,reesewilkins8263@utec.edu,4,Ingenieria industrial,202291109
459,Castor Sawyer,castorsawyer@utec.edu,2,Ingenieria civil,202290246
460,Hedda Barry,heddabarry@utec.edu,9,Administracion de negocios,202321786
461,Lucy Hale,lucyhale@utec.edu,7,Ingenieria quimica,202302625
462,Baker Washington,bakerwashington@utec.edu,4,Ingenieria mecanica,202371242
463,Alexander Burks,alexanderburks@utec.edu,8,Ingenieria quimica,202220296
464,Xander Ruiz,xanderruiz6915@utec.edu,1,Ingenieria ambiental,202285264
465,Jael Dalton,jaeldalton@utec.edu,5,Administracion de negocios,202216230
466,Hiroko Grimes,hirokogrimes@utec.edu,6,Ingenieria industrial,202357906
467,Dustin Baldwin,dustinbaldwin2764@utec.edu,5,Ingenieria quimica,202141413
468,Cain Simmons,cainsimmons@utec.edu,9,Ingenieria quimica,202286400
469,Jerome Henderson,jeromehenderson4709@utec.edu,4,CS,202247609
470,Maxwell Kline,maxwellkline@utec.edu,7,Ingenieria mecatronica,202289688
471,Sharon Gillespie,sharongillespie5404@utec.edu,1,Ingenieria ambiental,202201700
472,Christian Barber,christianbarber7489@utec.edu,2,Administracion de negocios,202167591
473,Cody Zamora,codyzamora9927@utec.edu,2,DS,202108622
474,Kasper Harvey,kasperharvey1548@utec.edu,8,Ingenieria mecanica,202298767
475,Dolan Dalton,dolandalton2786@utec.edu,7,CS,202253279
476,Branden Hutchinson,brandenhutchinson3171@utec.edu,9,Bioingenieria,202137511
477,Isadora Klein,isadoraklein8409@utec.edu,5,Bioingenieria,202370994
478,Genevieve Whitehead,genevievewhitehead2991@utec.edu,9,Ingenieria electronica,202182485
479,Xavier Rojas,xavierrojas8181@utec.edu,4,Ingenieria ambiental,202197156
480,Avram Baird,avrambaird@utec.edu,7,DS,202340497
481,Colton Robertson,coltonrobertson5422@utec.edu,5,CS,202399047
482,Palmer Lee,palmerlee1459@utec.edu,4,Bioingenieria,202324954
483,Kellie Horn,kelliehorn@utec.edu,2,Ingenieria civil,202246957
484,Hashim Mccarthy,hashimmccarthy@utec.edu,6,Ingenieria quimica,202371566
485,Alice Santana,alicesantana@utec.edu,10,Ingenieria electronica,202119936
486,Tate Le,tatele6731@utec.edu,8,Administracion de negocios,202119247
487,Abbot Mendoza,abbotmendoza2114@utec.edu,4,Ingenieria mecatronica,202276272
488,Colby Waters,colbywaters7868@utec.edu,9,Ingenieria civil,202352602
489,Leroy Solomon,leroysolomon@utec.edu,6,Ingenieria de la energia,202392345
490,Wyoming Conner,wyomingconner5767@utec.edu,1,Ingenieria ambiental,202261871
491,Aretha Bishop,arethabishop@utec.edu,3,Administracion de negocios,202323109
492,Ima Moran,imamoran8373@utec.edu,9,Ingenieria civil,202137983
493,Denise Carpenter,denisecarpenter6057@utec.edu,2,Ingenieria mecatronica,202389633
494,Xyla Gross,xylagross@utec.edu,2,CS,202372782
495,Thomas Woodard,thomaswoodard@utec.edu,3,Ingenieria electronica,202392126
496,Felix Mendez,felixmendez@utec.edu,3,Ingenieria ambiental,202267155
497,May Hodges,mayhodges6087@utec.edu,9,Ingenieria mecatronica,202105207
498,Burke Hunt,burkehunt@utec.edu,5,Ingenieria de la energia,202229312
499,Myles Deleon,mylesdeleon@utec.edu,9,Ingenieria mecatronica,202368495
500,Yardley Reeves,yardleyreeves2522@utec.edu,8,CS,202171401
501,Griffin Mejia,griffinmejia3098@utec.edu,5,Ingenieria electronica,202234790
502,Jemima Bennett,jemimabennett3326@utec.edu,5,DS,202208405
503,Omar Mcpherson,omarmcpherson200@utec.edu,7,Ingenieria mecanica,202103666
504,Dean Sykes,deansykes4842@utec.edu,6,Administracion de negocios,202200943
505,Quail Williamson,quailwilliamson3676@utec.edu,6,DS,202144955
506,Melodie Whitney,melodiewhitney2115@utec.edu,9,Ingenieria mecatronica,202314445
507,Zephania Waller,zephaniawaller5130@utec.edu,6,Ingenieria ambiental,202358181
508,Madonna Pollard,madonnapollard5268@utec.edu,2,Ingenieria mecatronica,202215480
509,Sean Chen,seanchen@utec.edu,8,DS,202220662
510,Hoyt Duffy,hoytduffy@utec.edu,6,Ingenieria mecanica,202313763
511,Indigo Leach,indigoleach6303@utec.edu,2,Ingenieria quimica,202369364
512,Bert Griffin,bertgriffin8701@utec.edu,4,Ingenieria industrial,202120860
513,Zorita Jenkins,zoritajenkins5527@utec.edu,6,Ingenieria industrial,202287840
514,Wallace Alford,wallacealford3343@utec.edu,7,CS,202268958
515,Calvin Gaines,calvingaines9193@utec.edu,2,Ingenieria quimica,202254831
516,Isadora French,isadorafrench6868@utec.edu,10,Ingenieria industrial,202393600
517,Kylee Sosa,kyleesosa5306@utec.edu,3,Ingenieria quimica,202238035
518,Amos Mullins,amosmullins8183@utec.edu,9,Ingenieria mecatronica,202175000
519,Aquila Jefferson,aquilajefferson5372@utec.edu,7,Ingenieria electronica,202253992
520,Honorato Delacruz,honoratodelacruz@utec.edu,1,CS,202291664
521,Valentine Hahn,valentinehahn4872@utec.edu,6,Ingenieria de la energia,202113005
522,Keegan Tyler,keegantyler@utec.edu,8,Ingenieria electronica,202139177
523,Jescie Merritt,jesciemerritt5035@utec.edu,9,Ingenieria civil,202256538
524,Chanda Mullins,chandamullins563@utec.edu,5,Bioingenieria,202356409
525,Oliver Vance,olivervance9811@utec.edu,6,Bioingenieria,202359106
526,Grady Guzman,gradyguzman7818@utec.edu,4,Ingenieria mecatronica,202241370
527,Wylie Chang,wyliechang5234@utec.edu,7,CS,202188597
528,Rosalyn Davis,rosalyndavis@utec.edu,2,DS,202280282
529,Demetrius Dyer,demetriusdyer@utec.edu,9,Administracion de negocios,202299721
530,Tatum Myers,tatummyers7488@utec.edu,7,CS,202268007
531,Lillith Roth,lillithroth@utec.edu,4,Ingenieria ambiental,202245123
532,Keith Schwartz,keithschwartz2818@utec.edu,2,CS,202341070
533,Jane Chaney,janechaney1168@utec.edu,10,Ingenieria de la energia,202183684
534,Omar Patel,omarpatel@utec.edu,5,Administracion de negocios,202320591
535,Allegra Hudson,allegrahudson2745@utec.edu,3,Ingenieria ambiental,202358598
536,Tarik Mathis,tarikmathis6102@utec.edu,9,Ingenieria electronica,202214663
537,Aretha Velez,arethavelez8234@utec.edu,4,DS,202373443
538,Colt Stephenson,coltstephenson@utec.edu,6,Ingenieria mecatronica,202147176
539,Miranda Macias,mirandamacias@utec.edu,1,Ingenieria electronica,202278472
540,Ifeoma Burns,ifeomaburns2995@utec.edu,3,Ingenieria electronica,202378056
541,Josephine Salinas,josephinesalinas7600@utec.edu,3,Ingenieria ambiental,202225021
542,Fatima Harrison,fatimaharrison@utec.edu,10,CS,202307829
543,Daryl Perkins,darylperkins8767@utec.edu,7,Ingenieria industrial,202242984
544,Nevada Bird,nevadabird138@utec.edu,8,Bioingenieria,202270356
545,Sylvia Jarvis,sylviajarvis4752@utec.edu,2,Ingenieria mecatronica,202371986
546,Simone Bruce,simonebruce5681@utec.edu,9,Ingenieria industrial,202213541
547,Kuame Jenkins,kuamejenkins@utec.edu,6,Ingenieria civil,202324605
548,Driscoll Prince,driscollprince6476@utec.edu,10,Ingenieria quimica,202277846
549,Lyle Alvarez,lylealvarez@utec.edu,4,Ingenieria mecatronica,202175770
550,Gil Brady,gilbrady1947@utec.edu,4,Ingenieria ambiental,202102634
551,Kennan Petty,kennanpetty9854@utec.edu,6,DS,202388775
552,Ivy Stone,ivystone@utec.edu,6,Ingenieria industrial,202254988
553,Deacon Cunningham,deaconcunningham6963@utec.edu,3,Ingenieria electronica,202345524
554,Mufutau Shields,mufutaushields5277@utec.edu,2,Ingenieria de la energia,202134793
555,Lila Roy,lilaroy4619@utec.edu,9,CS,202332381
556,Hanna Haney,hannahaney@utec.edu,7,Ingenieria industrial,202111450
557,Thomas Oneil,thomasoneil@utec.edu,8,Ingenieria industrial,202265761
558,Candice Ellison,candiceellison6081@utec.edu,5,Ingenieria mecanica,202244100
559,Giselle Brooks,gisellebrooks@utec.edu,2,Ingenieria quimica,202330397
560,Roary Schneider,roaryschneider7020@utec.edu,3,Administracion de negocios,202376557
561,Ian Guy,ianguy6858@utec.edu,1,Ingenieria industrial,202206658
562,Caesar Rocha,caesarrocha1483@utec.edu,4,Ingenieria ambiental,202344698
563,Amal Little,amallittle9280@utec.edu,3,Bioingenieria,202117135
564,Simon Forbes,simonforbes424@utec.edu,8,Bioingenieria,202270782
565,Graiden Evans,graidenevans1220@utec.edu,2,Ingenieria industrial,202292213
566,Todd Kirk,toddkirk7482@utec.edu,6,Bioingenieria,202165478
567,Sophia Simon,sophiasimon2466@utec.edu,9,Ingenieria electronica,202227922
568,Jeanette Hoffman,jeanettehoffman@utec.edu,8,CS,202332814
569,Maxine Houston,maxinehouston@utec.edu,6,CS,202233523
570,Chastity Ward,chastityward2554@utec.edu,9,Ingenieria mecatronica,202109673
571,Cullen Fulton,cullenfulton@utec.edu,5,Bioingenieria,202128570
572,Callum Rasmussen,callumrasmussen8159@utec.edu,8,Ingenieria mecatronica,202284852
573,Hunter Holder,hunterholder@utec.edu,2,Ingenieria ambiental,202311962
574,Donovan Moreno,donovanmoreno8586@utec.edu,3,Ingenieria mecanica,202193825
575,Alea Stanley,aleastanley6053@utec.edu,2,Ingenieria ambiental,202214448
576,Brenden Montoya,brendenmontoya1022@utec.edu,1,Ingenieria ambiental,202241636
577,Robin Mcdowell,robinmcdowell@utec.edu,5,DS,202277670
578,Eric Carpenter,ericcarpenter1749@utec.edu,8,Bioingenieria,202386698
579,Kuame Lee,kuamelee@utec.edu,6,Ingenieria quimica,202153056
580,Eaton Chandler,eatonchandler@utec.edu,2,Ingenieria mecatronica,202238979
581,Timothy Beach,timothybeach@utec.edu,5,CS,202258745
582,Baker Mercer,bakermercer2814@utec.edu,4,Ingenieria de la energia,202213515
583,Briar Dunn,briardunn@utec.edu,4,Ingenieria quimica,202384921
584,Tad Horne,tadhorne@utec.edu,10,Ingenieria mecatronica,202339554
585,Cyrus Shannon,cyrusshannon@utec.edu,5,Bioingenieria,202378227
586,Alika Atkinson,alikaatkinson8615@utec.edu,4,Bioingenieria,202394082
587,Kuame Shannon,kuameshannon3626@utec.edu,7,Ingenieria mecanica,202378917
588,Camilla Gonzalez,camillagonzalez377@utec.edu,1,Bioingenieria,202358527
589,Montana Pace,montanapace7124@utec.edu,3,CS,202398736
590,Neve Kemp,nevekemp@utec.edu,7,Ingenieria electronica,202100735
591,Jamalia Savage,jamaliasavage@utec.edu,6,Ingenieria de la energia,202254223
592,Margaret Wall,margaretwall2150@utec.edu,2,Ingenieria de la energia,202338361
593,Mechelle Kelly,mechellekelly@utec.edu,3,Ingenieria de la energia,202189690
594,Forrest Brady,forrestbrady9471@utec.edu,7,Ingenieria civil,202269115
595,Megan Bowman,meganbowman959@utec.edu,5,CS,202165617
596,Raven Cantrell,ravencantrell6335@utec.edu,3,Bioingenieria,202186701
597,Harlan Whitney,harlanwhitney@utec.edu,5,Ingenieria quimica,202326638
598,Colin Acosta,colinacosta5675@utec.edu,5,DS,202236490
599,Halla Madden,hallamadden@utec.edu,3,Ingenieria industrial,202296492
600,Veronica Sparks,veronicasparks7697@utec.edu,10,DS,202370045
601,Leroy Galloway,leroygalloway@utec.edu,10,Bioingenieria,202332979
602,Callie Curry,calliecurry@utec.edu,6,DS,202182666
603,Declan Hardy,declanhardy2864@utec.edu,3,Ingenieria ambiental,202363471
604,Vance Farley,vancefarley8514@utec.edu,8,Ingenieria quimica,202194077
605,MacKenzie Franks,mackenziefranks@utec.edu,8,Ingenieria civil,202182506
606,Larissa Conner,larissaconner6981@utec.edu,9,Ingenieria electronica,202366266
607,Karina Lloyd,karinalloyd6123@utec.edu,8,Bioingenieria,202296244
608,May Hicks,mayhicks4801@utec.edu,4,Ingenieria mecanica,202151632
609,Belle Mccormick,bellemccormick@utec.edu,6,Administracion de negocios,202125936
610,Charlotte Gregory,charlottegregory@utec.edu,4,Bioingenieria,202261696
611,Bethany Nieves,bethanynieves4925@utec.edu,9,Ingenieria industrial,202299888
612,Rowan Holloway,rowanholloway@utec.edu,4,CS,202371011
613,Roth Glass,rothglass@utec.edu,8,CS,202220035
614,Pearl Gay,pearlgay5644@utec.edu,9,Ingenieria mecatronica,202269073
615,Kitra Peters,kitrapeters2394@utec.edu,6,Ingenieria electronica,202151885
616,Kellie Cortez,kelliecortez2510@utec.edu,9,Ingenieria ambiental,202184060
617,Jocelyn Robles,jocelynrobles@utec.edu,6,DS,202379338
618,Laith Clemons,laithclemons9405@utec.edu,7,Ingenieria de la energia,202156226
